สถาบัน,วิทยาเขต,รหัสหลักสูตร,รหัสสาขา,รหัส โครงการ,คณะ,หลักสูตร,รายละเอียด,สาขา/ วิชาเอก,รหัสรับ ร่วม,รับ,สมัคร,ผ่าน,คะแนนสูงสุด,คะแนนต่ำสุด
มหาวิทยาลัยอุบลราชธานี,วิทยาเขตหลัก,10180114902004A,0,C0001,คณะศิลปศาสตร์,ศศ.บ.สาขาวิชาภาษาไทยและการสื่อสาร,Admissions,,,35,204,37,98.0000,84.5000
มหาวิทยาลัยอุบลราชธานี,วิทยาเขตหลัก,10180114902507A,0,C0001,คณะศิลปศาสตร์,ศศ.บ.สาขาวิชาภาษาอังกฤษและการสื่อสาร,Admissions,,,20,242,21,100.0000,94.5000
มหาวิทยาลัยอุบลราชธานี,วิทยาเขตหลัก,10180114902508D,0,C0001,คณะศิลปศาสตร์,ศศ.บ.สาขาวิชาภาษาอังกฤษเพื่อธุรกิจในยุค ดิจิทัล (หลักสูตรภาษาอังกฤษ),Admissions,,,45,179,45,99.7500,72.7500
มหาวิทยาลัยอุบลราชธานี,วิทยาเขตหลัก,10180114903706A,0,C0001,คณะศิลปศาสตร์,ศศ.บ.สาขาวิชานวัตกรรมการพัฒนาสังคม,Admissions,,,50,124,40,93.5000,0.0000
มหาวิทยาลัยอุบลราชธานี,วิทยาเขตหลัก,10180117610101A,0,C0001,คณะบริหารศาสตร์,บธ.บ.วิชาเอกการเงินและการลงทุน,Admissions,,,50,159,50,100.0000,61.5000
มหาวิทยาลัยอุบลราชธานี,วิทยาเขตหลัก,10180117610202D,0,C0001,คณะบริหารศาสตร์,บธ.บ.วิชาเอกธุรกิจระหว่างประเทศ (ภาค ภาษาอังกฤษ),Admissions,,,30,76,13,89.5000,50.5000
มหาวิทยาลัยอุบลราชธานี,วิทยาเขตหลัก,10180117610203A,0,C0001,คณะบริหารศาสตร์,บธ.บ.วิชาเอกการจัดการธุรกิจ,Admissions,,,50,147,38,95.4500,53.2500
มหาวิทยาลัยอุบลราชธานี,วิทยาเขตหลัก,10180117610208A,0,C0001,คณะบริหารศาสตร์,บธ.บ.สาขาวิชาการจัดการโลจิสติกส์และโซ่ อุปทาน,Admissions,,,20,165,20,96.4000,85.5500
มหาวิทยาลัยอุบลราชธานี,วิทยาเขตหลัก,10180117610507A,0,C0001,คณะบริหารศาสตร์,บช.บ.,Admissions,,,20,145,20,84.7750,77.1750
มหาวิทยาลัยอุบลราชธานี,วิทยาเขตหลัก,10180117610604A,0,C0001,คณะบริหารศาสตร์,บธ.บ.วิชาเอกการตลาด (กลุ่มการตลาดดิจิทัล),Admissions,,,50,149,36,97.9000,54.8500
มหาวิทยาลัยอุบลราชธานี,วิทยาเขตหลัก,10180117620106A,0,C0001,คณะบริหารศาสตร์,บธ.บ.วิชาเอกการจัดการโรงแรมและการบริการ,Admissions,,,50,127,34,94.7500,56.2500
มหาวิทยาลัยอุบลราชธานี,วิทยาเขตหลัก,10180119112702A,0,C0001,วิทยาลัยแพทยศาสตร์และการ สาธารณสุข,ส.บ.สาขาวิชาสาธารณสุขศาสตร์,Admissions,,,10,77,10,42.7050,32.6425
มหาวิทยาลัยอุบลราชธานี,วิทยาเขตหลัก,10180119112703A,0,C0001,วิทยาลัยแพทยศาสตร์และการ สาธารณสุข,วท.บ.สาขาวิชาอนามัยสิ่งแวดล้อม,Admissions,,,30,75,30,32.4375,25.0875
มหาวิทยาลัยอุบลราชธานี,วิทยาเขตหลัก,10180120400502A,0,C0001,คณะศิลปประยุกต์และสถาปัตยกรรม ศาสตร์,สถ.บ.สาขาวิชาสถาปัตยกรรมศาสตร์,Admissions,,,10,120,10,96.0000,88.2500
มหาวิทยาลัยอุบลราชธานี,วิทยาเขตหลัก,10180120800101A,0,C0001,คณะศิลปประยุกต์และสถาปัตยกรรม ศาสตร์,ศป.บ.สาขาวิชาดิจิทัลอาร์ตและการออกแบบ,Admissions,,,10,69,10,93.2500,67.2500
มหาวิทยาลัยอุบลราชธานี,วิทยาเขตหลัก,10180121901001A,0,C0001,คณะนิติศาสตร์,น.บ.,Admissions,,,100,615,101,99.2500,89.5000
มหาวิทยาลัยอุบลราชธานี,วิทยาเขตหลัก,10180123900201A,0,C0001,คณะรัฐศาสตร์,"ร.บ.สาขาวิชารัฐศาสต์ร(วิชาเอกการปกครอง, วิชาเอกความสัมพันธ์ระหว่างประเทศ)",Admissions,,,60,353,61,99.5000,79.7500
มหาวิทยาลัยอุบลราชธานี,วิทยาเขตหลัก,10180123903102A,0,C0001,คณะรัฐศาสตร์,"รป.บ.สาขาวิชารัฐประศาสนศาสต์ร(วิชาเอก การบริหารรัฐกิจ, วิชาเอกนวัตกรรมการบริหาร ท้องถิ่น)",Admissions,,,60,201,60,98.5000,56.2500
มหาวิทยาลัยบูรพา,หลัก,10190102111101A,0,J0010,คณะเภสัชศาสตร์,หลักสูตรวิทยาศาสตรบัณฑิต(วท.บ.) สาขาวิชา วิทยาศาสตร์และเทคโนโลยีเครื่องสำอาง ภาค ปกติ,Admission,,0,100,476,100,56.4032,44.8384
มหาวิทยาลัยบูรพา,หลัก,10190104111701A,0,J0010,คณะพยาบาลศาสตร์,หลักสูตรพยาบาลศาสตรบัณฑิต(พย.บ.) ภาค ปกติ,Admission,,0,65,1298,65,64.2981,55.6594
มหาวิทยาลัยบูรพา,หลัก,10190104111702D,0,J0010,คณะพยาบาลศาสตร์,หลักสูตรพยาบาลศาสตรบัณฑิต(หลักสูตร ภาษาอังกฤษ) (พย.บ.) ภาคปกติ,Admission,,0,30,301,30,56.9666,51.0500
มหาวิทยาลัยบูรพา,หลัก,10190105113101A,0,J0010,คณะมนุษยศาสตร์และสังคมศาสตร์,หลักสูตรวิทยาศาสตรบัณฑิต(วท.บ.) สาขาวิชาจิตวิทยา ภาคปกติ,Admission,,0,40,457,40,67.4831,58.9225
